A,W,k,ER,ER1,ER2,T,T',MT,DT
100,20,0.04,0.5,0.81204,0.61573,0.095116,0.065489,0.16061,0.18447
100,20,0.075,0.5,0.81204,0.61573,0.17834,0.12279,0.30113,0.18447
100,20,0.03,0.5,0.81204,0.61573,0.071337,0.049117,0.12045,0.18447
100,20,0.3,0.5,0.81204,0.61573,0.71337,0.49117,1.2045,0.18447
100,20,0.1,0.5,0.81204,0.61573,0.23779,0.16372,0.40151,0.18448
100,20,0.01,0.5,0.81204,0.61573,0.023779,0.016372,0.040151,0.18448
100,25,0.3,0.075,0.66071,0.11351,1.0534,0.78378,1.8372,0.14676
100,25,0.03,0.075,0.66071,0.11351,0.10534,0.078378,0.18372,0.14676
100,25,0.05,0.075,0.66071,0.11351,0.17557,0.13063,0.3062,0.14677
100,25,0.5,0.075,0.66071,0.11351,1.7557,1.3063,3.062,0.14677
100,25,0.2,0.075,0.66071,0.11351,0.70229,0.52252,1.2248,0.14677
100,25,0.01,0.075,0.66071,0.11351,0.035115,0.026126,0.061241,0.14678
100,25,0.1,0.075,0.66071,0.11351,0.35115,0.26126,0.61241,0.14678
100,25,0.02,0.075,0.66071,0.11351,0.07023,0.052252,0.12248,0.14678
100,25,0.075,0.075,0.66071,0.11351,0.26336,0.19594,0.45931,0.14679
100,25,0.04,0.075,0.66071,0.11351,0.14046,0.1045,0.24496,0.1468
100,25,0.1,0.1,0.67371,0.14843,0.33685,0.25061,0.58746,0.1468
100,25,0.01,0.1,0.67371,0.14843,0.033685,0.025061,0.058746,0.1468
100,25,0.2,0.1,0.67371,0.14843,0.67371,0.50121,1.1749,0.14682
100,25,0.02,0.1,0.67371,0.14843,0.067371,0.050121,0.11749,0.14682
100,25,0.04,0.1,0.67371,0.14843,0.13474,0.10024,0.23498,0.14682
100,25,0.075,0.1,0.67371,0.14843,0.25264,0.18795,0.44059,0.14683
100,25,0.3,0.1,0.67371,0.14843,1.0106,0.75182,1.7624,0.14683
100,25,0.03,0.1,0.67371,0.14843,0.10106,0.075182,0.17624,0.14683
100,25,0.05,0.1,0.67371,0.14843,0.16843,0.1253,0.29373,0.14684
100,25,0.5,0.1,0.67371,0.14843,1.6843,1.253,2.9373,0.14684
100,25,0.03,0.05,0.64429,0.077605,0.11081,0.082238,0.19305,0.148
100,25,0.5,0.05,0.64429,0.077605,1.8468,1.3706,3.2175,0.148
100,25,0.05,0.05,0.64429,0.077605,0.18468,0.13706,0.32175,0.148
100,25,0.1,0.05,0.64429,0.077605,0.36937,0.27413,0.64349,0.14801
100,25,0.3,0.05,0.64429,0.077605,1.1081,0.82237,1.9305,0.14801
100,25,0.02,0.05,0.64429,0.077605,0.073874,0.054825,0.1287,0.14801
100,25,0.2,0.05,0.64429,0.077605,0.73874,0.54825,1.287,0.14801
100,25,0.04,0.05,0.64429,0.077605,0.14775,0.10965,0.2574,0.14802
100,25,0.01,0.05,0.64429,0.077605,0.036937,0.027412,0.064349,0.14802
100,25,0.075,0.05,0.64429,0.077605,0.27703,0.20559,0.48262,0.14803
100,25,0.075,0.04,0.63598,0.062895,0.284,0.21023,0.49422,0.14927
100,25,0.01,0.04,0.63598,0.062895,0.037866,0.02803,0.065896,0.14927
100,25,0.05,0.04,0.63598,0.062895,0.18933,0.14015,0.32948,0.14927
100,25,0.1,0.04,0.63598,0.062895,0.37866,0.2803,0.65896,0.14927
100,25,0.5,0.04,0.63598,0.062895,1.8933,1.4015,3.2948,0.14927
100,25,0.3,0.04,0.63598,0.062895,1.136,0.8409,1.9769,0.14927
100,25,0.03,0.04,0.63598,0.062895,0.1136,0.08409,0.19769,0.14927
100,25,0.2,0.04,0.63598,0.062895,0.75733,0.5606,1.3179,0.14928
100,25,0.02,0.04,0.63598,0.062895,0.075733,0.05606,0.13179,0.14928
100,25,0.04,0.04,0.63598,0.062895,0.15147,0.11212,0.26359,0.14928
100,25,0.075,0.03,0.62597,0.047925,0.29244,0.21566,0.5081,0.15111
100,25,0.04,0.03,0.62597,0.047925,0.15597,0.11502,0.27099,0.15111
100,25,0.05,0.03,0.62597,0.047925,0.19496,0.14377,0.33873,0.15112
100,25,0.1,0.03,0.62597,0.047925,0.38992,0.28754,0.67746,0.15112
100,25,0.5,0.03,0.62597,0.047925,1.9496,1.4377,3.3873,0.15112
100,25,0.01,0.03,0.62597,0.047925,0.038992,0.028754,0.067746,0.15112
100,25,0.2,0.03,0.62597,0.047925,0.77984,0.57508,1.3549,0.15113
100,25,0.02,0.03,0.62597,0.047925,0.077984,0.057508,0.13549,0.15113
100,25,0.03,0.03,0.62598,0.047925,0.11698,0.086263,0.20324,0.15114
100,25,0.3,0.03,0.62597,0.047925,1.1698,0.86262,2.0324,0.15114
100,25,0.04,0.02,0.61309,0.032622,0.16181,0.11866,0.28047,0.15385
100,25,0.1,0.02,0.61309,0.032621,0.40453,0.29665,0.70118,0.15385
100,25,0.2,0.02,0.61309,0.032622,0.80906,0.59329,1.4024,0.15386
100,25,0.02,0.02,0.61309,0.032622,0.080906,0.059329,0.14024,0.15386
100,25,0.01,0.02,0.61309,0.032622,0.040453,0.029664,0.070118,0.15387
100,25,0.03,0.02,0.61309,0.032622,0.12136,0.088993,0.21035,0.15387
100,25,0.075,0.02,0.61309,0.032622,0.3034,0.22248,0.52588,0.15388
100,25,0.3,0.02,0.61309,0.032622,1.2136,0.88992,2.1035,0.15388
100,25,0.5,0.02,0.61309,0.032622,2.0227,1.4832,3.5059,0.15388
100,25,0.05,0.02,0.61309,0.032622,0.20227,0.14832,0.35059,0.15388
100,25,0.2,0.25,0.72634,0.34419,0.55999,0.40566,0.96565,0.15982
100,25,0.02,0.25,0.72634,0.34419,0.055999,0.040566,0.096565,0.15982
100,25,0.03,0.25,0.72634,0.34419,0.083999,0.060849,0.14485,0.15982
100,25,0.3,0.25,0.72634,0.34419,0.83999,0.60849,1.4485,0.15982
100,25,0.01,0.25,0.72634,0.34419,0.028,0.020283,0.048283,0.15983
100,25,0.1,0.25,0.72634,0.34419,0.28,0.20283,0.48283,0.15983
100,25,0.04,0.25,0.72634,0.34419,0.112,0.081131,0.19313,0.15984
100,25,0.075,0.25,0.72634,0.34419,0.21,0.15212,0.36212,0.15984
100,25,0.5,0.25,0.72634,0.34419,1.4,1.0141,2.4141,0.15985
100,25,0.05,0.25,0.72634,0.34419,0.14,0.10141,0.24141,0.15985
100,25,0.03,0.01,0.59319,0.016858,0.12821,0.092838,0.22105,0.16002
100,25,0.02,0.01,0.59319,0.016858,0.085474,0.061892,0.14737,0.16002
100,25,0.2,0.01,0.59319,0.016858,0.85474,0.61892,1.4737,0.16002
100,25,0.3,0.01,0.59319,0.016858,1.2821,0.92837,2.2105,0.16002
100,25,0.01,0.01,0.59319,0.016858,0.042737,0.030946,0.073683,0.16002
100,25,0.1,0.01,0.59319,0.016858,0.42737,0.30946,0.73683,0.16002
100,25,0.05,0.01,0.59319,0.016858,0.21369,0.15473,0.36842,0.16003
100,25,0.5,0.01,0.59319,0.016858,2.1369,1.5473,3.6842,0.16003
100,25,0.075,0.01,0.59319,0.016858,0.32053,0.23209,0.55262,0.16004
100,25,0.04,0.01,0.59319,0.016858,0.17095,0.12378,0.29473,0.16004
100,25,0.05,0.5,0.78919,0.63356,0.10694,0.068637,0.17558,0.21815
100,25,0.5,0.5,0.78919,0.63356,1.0694,0.68636,1.7558,0.21816
100,25,0.04,0.5,0.78919,0.63356,0.085555,0.05491,0.14047,0.21816
100,25,0.02,0.5,0.78919,0.63356,0.042778,0.027455,0.070233,0.21817
100,25,0.2,0.5,0.78919,0.63356,0.42778,0.27455,0.70233,0.21817
100,25,0.3,0.5,0.78919,0.63356,0.64167,0.41182,1.0535,0.21818
100,25,0.03,0.5,0.78919,0.63356,0.064167,0.041182,0.10535,0.21818
100,25,0.01,0.5,0.78919,0.63356,0.021389,0.013727,0.035116,0.21819
100,25,0.1,0.5,0.78919,0.63356,0.21389,0.13727,0.35116,0.21819
100,25,0.075,0.5,0.78919,0.63356,0.16042,0.10295,0.26337,0.21821
100,30,0.075,0.1,0.64275,0.15558,0.23193,0.16452,0.39645,0.17003
100,30,0.05,0.1,0.64275,0.15558,0.15462,0.10968,0.2643,0.17003
100,30,0.5,0.1,0.64275,0.15558,1.5462,1.0968,2.643,0.17003
100,30,0.02,0.1,0.64275,0.15558,0.061848,0.043871,0.10572,0.17004
100,30,0.2,0.1,0.64275,0.15558,0.61848,0.43871,1.0572,0.17004
100,30,0.03,0.1,0.64275,0.15558,0.092772,0.065806,0.15858,0.17005
100,30,0.3,0.1,0.64275,0.15558,0.92772,0.65806,1.5858,0.17005
100,30,0.01,0.1,0.64275,0.15558,0.030924,0.021935,0.052859,0.17006
100,30,0.1,0.1,0.64275,0.15558,0.30924,0.21935,0.52859,0.17006
100,30,0.04,0.1,0.64275,0.15558,0.1237,0.087741,0.21144,0.17007
100,30,0.075,0.075,0.62865,0.1193,0.24181,0.17147,0.41328,0.1702
100,30,0.01,0.075,0.62865,0.1193,0.032242,0.022863,0.055104,0.17021
100,30,0.1,0.075,0.62865,0.1193,0.32242,0.22863,0.55104,0.17021
100,30,0.3,0.075,0.62865,0.1193,0.96725,0.68588,1.6531,0.17021
100,30,0.03,0.075,0.62865,0.1193,0.096725,0.068588,0.16531,0.17021
100,30,0.02,0.075,0.62865,0.1193,0.064484,0.045725,0.11021,0.17021
100,30,0.2,0.075,0.62865,0.1193,0.64484,0.45725,1.1021,0.17021
100,30,0.04,0.075,0.62865,0.1193,0.12897,0.09145,0.22042,0.17022
100,30,0.05,0.075,0.62865,0.1193,0.16121,0.11431,0.27552,0.17022
100,30,0.5,0.075,0.62865,0.1193,1.6121,1.1431,2.7552,0.17022
100,30,0.04,0.05,0.61083,0.081855,0.1357,0.095874,0.23158,0.17198
100,30,0.02,0.05,0.61083,0.081855,0.067851,0.047937,0.11579,0.17198
100,30,0.2,0.05,0.61083,0.081855,0.67851,0.47937,1.1579,0.17198
100,30,0.01,0.05,0.61083,0.081855,0.033926,0.023969,0.057894,0.17199
100,30,0.1,0.05,0.61083,0.081855,0.33926,0.23969,0.57894,0.17199
100,30,0.075,0.05,0.61083,0.081855,0.25444,0.17976,0.43421,0.17199
100,30,0.05,0.05,0.61083,0.081855,0.16963,0.11984,0.28947,0.172
100,30,0.5,0.05,0.61083,0.081855,1.6963,1.1984,2.8947,0.172
100,30,0.03,0.05,0.61083,0.081855,0.10178,0.071906,0.17368,0.17201
100,30,0.3,0.05,0.61083,0.081855,1.0178,0.71906,1.7368,0.17201
100,30,0.2,0.04,0.60189,0.066458,0.69558,0.48997,1.1856,0.17342
100,30,0.02,0.04,0.60189,0.066458,0.069559,0.048997,0.11856,0.17343
100,30,0.01,0.04,0.60189,0.066458,0.034779,0.024498,0.059278,0.17344
100,30,0.1,0.04,0.60189,0.066458,0.34779,0.24498,0.59278,0.17344
100,30,0.075,0.04,0.60189,0.066458,0.26085,0.18374,0.44458,0.17344
100,30,0.04,0.04,0.60189,0.066458,0.13912,0.097993,0.23711,0.17345
100,30,0.03,0.04,0.60189,0.066458,0.10434,0.073495,0.17783,0.17345
100,30,0.3,0.04,0.60189,0.066458,1.0434,0.73495,1.7783,0.17345
100,30,0.5,0.04,0.60189,0.066458,1.739,1.2249,2.9639,0.17345
100,30,0.05,0.04,0.60189,0.066458,0.1739,0.12249,0.29639,0.17345
100,30,0.1,0.03,0.59106,0.050756,0.3582,0.25111,0.60931,0.17576
100,30,0.075,0.03,0.59106,0.050756,0.26865,0.18833,0.45698,0.17576
100,30,0.03,0.03,0.59106,0.050756,0.10746,0.075332,0.18279,0.17576
100,30,0.3,0.03,0.59106,0.050756,1.0746,0.75332,1.8279,0.17576
100,30,0.02,0.03,0.59106,0.050756,0.07164,0.050221,0.12186,0.17577
100,30,0.2,0.03,0.59106,0.050756,0.7164,0.50221,1.2186,0.17577
100,30,0.01,0.03,0.59106,0.050756,0.03582,0.02511,0.060931,0.17577
100,30,0.5,0.03,0.59106,0.050756,1.791,1.2555,3.0465,0.17578
100,30,0.04,0.03,0.59106,0.050756,0.14328,0.10044,0.24372,0.17578
100,30,0.05,0.03,0.59106,0.050756,0.1791,0.12555,0.30465,0.17578
100,30,0.04,0.02,0.57704,0.03466,0.14872,0.10347,0.25219,0.17943
100,30,0.03,0.02,0.57704,0.03466,0.11154,0.077601,0.18914,0.17944
100,30,0.3,0.02,0.57704,0.03466,1.1154,0.77601,1.8914,0.17944
100,30,0.02,0.02,0.57704,0.03466,0.074362,0.051734,0.1261,0.17944
100,30,0.2,0.02,0.57704,0.03466,0.74362,0.51734,1.261,0.17944
100,30,0.1,0.02,0.57704,0.03466,0.37181,0.25867,0.63048,0.17945
100,30,0.01,0.02,0.57704,0.03466,0.037181,0.025867,0.063048,0.17945
100,30,0.05,0.02,0.57704,0.03466,0.1859,0.12933,0.31524,0.17945
100,30,0.5,0.02,0.57704,0.03466,1.859,1.2933,3.1524,0.17945
100,30,0.075,0.02,0.57704,0.03466,0.27886,0.194,0.47286,0.17946
100,30,0.04,0.25,0.69997,0.35716,0.10276,0.070801,0.17357,0.18413
100,30,0.02,0.25,0.69997,0.35716,0.051382,0.035401,0.086783,0.18415
100,30,0.2,0.25,0.69997,0.35716,0.51382,0.35401,0.86783,0.18415
100,30,0.075,0.25,0.69997,0.35716,0.19268,0.13275,0.32543,0.18416
100,30,0.03,0.25,0.69997,0.35716,0.077073,0.053101,0.13017,0.18416
100,30,0.3,0.25,0.69997,0.35716,0.77073,0.53101,1.3017,0.18416
100,30,0.01,0.25,0.69997,0.35716,0.025691,0.0177,0.043391,0.18416
100,30,0.1,0.25,0.69997,0.35716,0.25691,0.177,0.43391,0.18416
100,30,0.05,0.25,0.69997,0.35716,0.12846,0.088501,0.21696,0.18418
100,30,0.5,0.25,0.69997,0.35716,1.2846,0.88501,2.1696,0.18418
100,30,0.5,0.01,0.55586,0.01799,1.9633,1.347,3.3103,0.18618
100,30,0.05,0.01,0.55586,0.01799,0.19633,0.1347,0.33103,0.18618
100,30,0.2,0.01,0.55586,0.01799,0.78533,0.53881,1.3241,0.18618
100,30,0.3,0.01,0.55586,0.01799,1.178,0.80821,1.9862,0.18618
100,30,0.03,0.01,0.55586,0.01799,0.1178,0.080821,0.19862,0.18618
100,30,0.075,0.01,0.55586,0.01799,0.2945,0.20205,0.49655,0.18618
100,30,0.02,0.01,0.55586,0.01799,0.078533,0.05388,0.13241,0.18619
100,30,0.01,0.01,0.55586,0.01799,0.039267,0.02694,0.066207,0.18619
100,30,0.1,0.01,0.55586,0.01799,0.39267,0.2694,0.66207,0.18619
100,30,0.04,0.01,0.55586,0.01799,0.15707,0.10776,0.26483,0.18619
100,30,0.04,0.5,0.7684,0.6507,0.078524,0.046994,0.12552,0.2512
100,30,0.05,0.5,0.7684,0.6507,0.098155,0.058742,0.1569,0.2512
100,30,0.5,0.5,0.7684,0.6507,0.98155,0.58742,1.569,0.2512
100,30,0.075,0.5,0.7684,0.6507,0.14723,0.088113,0.23534,0.2512
100,30,0.02,0.5,0.7684,0.6507,0.039262,0.023497,0.062759,0.2512
100,30,0.2,0.5,0.7684,0.6507,0.39262,0.23497,0.62759,0.2512
100,30,0.3,0.5,0.7684,0.6507,0.58893,0.35245,0.94138,0.25121
100,30,0.03,0.5,0.7684,0.6507,0.058893,0.035245,0.094138,0.25121
100,30,0.01,0.5,0.7684,0.6507,0.019631,0.011748,0.031379,0.25122
100,30,0.1,0.5,0.7684,0.6507,0.19631,0.11748,0.31379,0.25122
100,35,0.2,0.1,0.6146,0.16271,0.57544,0.38976,0.96521,0.19237
100,35,0.05,0.1,0.6146,0.16271,0.14386,0.09744,0.2413,0.19237
100,35,0.1,0.1,0.6146,0.16271,0.28772,0.19488,0.4826,0.19237
100,35,0.075,0.1,0.6146,0.16271,0.21579,0.14616,0.36195,0.19237
100,35,0.01,0.1,0.6146,0.16271,0.028772,0.019488,0.04826,0.19237
100,35,0.5,0.1,0.6146,0.16271,1.4386,0.9744,2.413,0.19237
100,35,0.3,0.1,0.6146,0.16271,0.86317,0.58464,1.4478,0.19238
100,35,0.03,0.1,0.6146,0.16271,0.086317,0.058464,0.14478,0.19238
100,35,0.02,0.1,0.6146,0.16271,0.057545,0.038976,0.096521,0.19238
100,35,0.04,0.1,0.6146,0.16271,0.11509,0.077952,0.19304,0.19238
100,35,0.5,0.075,0.59956,0.12509,1.5001,1.0154,2.5155,0.19269
100,35,0.05,0.075,0.59956,0.12509,0.15001,0.10154,0.25155,0.19269
100,35,0.03,0.075,0.59956,0.12509,0.090005,0.060922,0.15093,0.19269
100,35,0.3,0.075,0.59956,0.12509,0.90005,0.60922,1.5093,0.19269
100,35,0.2,0.075,0.59956,0.12509,0.60004,0.40615,1.0062,0.1927
100,35,0.02,0.075,0.59956,0.12509,0.060004,0.040615,0.10062,0.1927
100,35,0.075,0.075,0.59956,0.12509,0.22501,0.1523,0.37732,0.1927
100,35,0.1,0.075,0.59956,0.12509,0.30002,0.20307,0.50309,0.19271
100,35,0.01,0.075,0.59956,0.12509,0.030002,0.020307,0.050309,0.19271
100,35,0.04,0.075,0.59956,0.12509,0.12001,0.081229,0.20124,0.19271
100,35,0.04,0.05,0.58058,0.08612,0.12629,0.085099,0.21139,0.19486
100,35,0.01,0.05,0.58058,0.08612,0.031573,0.021275,0.052848,0.19486
100,35,0.1,0.05,0.58058,0.08612,0.31573,0.21275,0.52848,0.19486
100,35,0.02,0.05,0.58058,0.08612,0.063147,0.042549,0.1057,0.19487
100,35,0.2,0.05,0.58058,0.08612,0.63147,0.42549,1.057,0.19487
100,35,0.075,0.05,0.58058,0.08612,0.2368,0.15956,0.39636,0.19487
100,35,0.03,0.05,0.58058,0.08612,0.09472,0.063824,0.15854,0.19488
100,35,0.3,0.05,0.58058,0.08612,0.9472,0.63824,1.5854,0.19488
100,35,0.5,0.05,0.58058,0.08612,1.5787,1.0637,2.6424,0.1949
100,35,0.05,0.05,0.58058,0.08612,0.15787,0.10637,0.26424,0.1949
100,35,0.075,0.04,0.57106,0.070046,0.24278,0.163,0.40578,0.19661
100,35,0.01,0.04,0.57106,0.070046,0.032371,0.021733,0.054104,0.19662
100,35,0.05,0.04,0.57106,0.070046,0.16186,0.10867,0.27052,0.19662
100,35,0.1,0.04,0.57106,0.070046,0.32371,0.21733,0.54104,0.19662
100,35,0.5,0.04,0.57106,0.070046,1.6186,1.0867,2.7052,0.19662
100,35,0.02,0.04,0.57105,0.070046,0.064743,0.043466,0.10821,0.19663
100,35,0.2,0.04,0.57106,0.070046,0.64743,0.43466,1.0821,0.19663
100,35,0.3,0.04,0.57106,0.070046,0.97114,0.65199,1.6231,0.19663
100,35,0.03,0.04,0.57106,0.070046,0.097114,0.065199,0.16231,0.19663
100,35,0.04,0.04,0.57106,0.070046,0.12949,0.086932,0.21642,0.19665
100,35,0.03,0.03,0.55961,0.053608,0.10001,0.066791,0.1668,0.19915
100,35,0.04,0.03,0.55962,0.053608,0.13335,0.089055,0.22241,0.19916
100,35,0.3,0.03,0.55961,0.053608,1.0001,0.6679,1.668,0.19916
100,35,0.05,0.03,0.55961,0.053608,0.16669,0.11132,0.27801,0.19917
100,35,0.5,0.03,0.55961,0.053608,1.6669,1.1132,2.7801,0.19917
100,35,0.075,0.03,0.55961,0.053608,0.25004,0.16698,0.41701,0.19918
100,35,0.2,0.03,0.55961,0.053608,0.66676,0.44527,1.112,0.19918
100,35,0.02,0.03,0.55961,0.053608,0.066676,0.044527,0.1112,0.19918
100,35,0.01,0.03,0.55961,0.053608,0.033338,0.022263,0.055601,0.19919
100,35,0.1,0.03,0.55961,0.053608,0.33338,0.22263,0.55601,0.19919
100,35,0.03,0.02,0.54476,0.036713,0.10382,0.068726,0.17255,0.20338
100,35,0.1,0.02,0.54476,0.036713,0.34607,0.22909,0.57516,0.20339
100,35,0.3,0.02,0.54476,0.036714,1.0382,0.68725,1.7255,0.20339
100,35,0.2,0.02,0.54476,0.036713,0.69215,0.45817,1.1503,0.20341
100,35,0.02,0.02,0.54476,0.036713,0.069215,0.045817,0.11503,0.20341
100,35,0.04,0.02,0.54476,0.036714,0.13843,0.091633,0.23006,0.20341
100,35,0.01,0.02,0.54476,0.036714,0.034608,0.022908,0.057516,0.20342
100,35,0.05,0.02,0.54476,0.036714,0.17304,0.11454,0.28758,0.20342
100,35,0.5,0.02,0.54476,0.036713,1.7304,1.1454,2.8758,0.20342
100,35,0.075,0.02,0.54476,0.036714,0.25956,0.17181,0.43137,0.20342
100,35,0.05,0.25,0.67581,0.36993,0.11948,0.078373,0.19786,0.20776
100,35,0.5,0.25,0.67581,0.36993,1.1948,0.78373,1.9786,0.20776
100,35,0.075,0.25,0.67581,0.36993,0.17922,0.11756,0.29678,0.20776
100,35,0.1,0.25,0.67581,0.36993,0.23897,0.15675,0.39571,0.20778
100,35,0.01,0.25,0.67581,0.36993,0.023897,0.015675,0.039571,0.20778
100,35,0.02,0.25,0.67581,0.36993,0.047793,0.031349,0.079142,0.20778
100,35,0.2,0.25,0.67581,0.36993,0.47793,0.31349,0.79142,0.20778
100,35,0.04,0.25,0.67581,0.36993,0.095586,0.062698,0.15828,0.20778
100,35,0.3,0.25,0.67581,0.36993,0.7169,0.47024,1.1871,0.20778
100,35,0.03,0.25,0.67581,0.36993,0.07169,0.047024,0.11871,0.20778
100,35,0.05,0.01,0.52223,0.019149,0.18283,0.11901,0.30184,0.21144
100,35,0.5,0.01,0.52223,0.019149,1.8283,1.1901,3.0184,0.21144
100,35,0.2,0.01,0.52223,0.019149,0.73133,0.47602,1.2074,0.21145
100,35,0.02,0.01,0.52223,0.019149,0.073133,0.047602,0.12074,0.21145
100,35,0.075,0.01,0.52223,0.019149,0.27425,0.17851,0.45276,0.21146
100,35,0.3,0.01,0.52223,0.019149,1.097,0.71403,1.811,0.21147
100,35,0.03,0.01,0.52223,0.019149,0.1097,0.071403,0.1811,0.21147
100,35,0.1,0.01,0.52223,0.019149,0.36567,0.23801,0.60368,0.21147
100,35,0.01,0.01,0.52223,0.019149,0.036567,0.023801,0.060368,0.21147
100,35,0.04,0.01,0.52223,0.019149,0.14627,0.095204,0.24147,0.21148
100,35,0.04,0.5,0.74919,0.66739,0.073077,0.040761,0.11384,0.28387
100,35,0.075,0.5,0.74919,0.66739,0.13702,0.076427,0.21345,0.28387
100,35,0.03,0.5,0.74919,0.66739,0.054808,0.030571,0.085378,0.28388
100,35,0.3,0.5,0.74919,0.66739,0.54808,0.30571,0.85378,0.28388
100,35,0.05,0.5,0.74919,0.66739,0.091347,0.050951,0.1423,0.28388
100,35,0.5,0.5,0.74919,0.66739,0.91347,0.50951,1.423,0.28388
100,35,0.1,0.5,0.74919,0.66739,0.18269,0.1019,0.28459,0.28388
100,35,0.01,0.5,0.74919,0.66739,0.018269,0.01019,0.028459,0.28388
100,35,0.2,0.5,0.74919,0.66739,0.36539,0.2038,0.56919,0.28389
100,35,0.02,0.5,0.74919,0.66739,0.036539,0.02038,0.056919,0.28389
100,40,0.01,0.1,0.58878,0.16984,0.02703,0.017506,0.044536,0.21385
100,40,0.1,0.1,0.58878,0.16984,0.2703,0.17506,0.44536,0.21385
100,40,0.3,0.1,0.58878,0.16984,0.8109,0.52517,1.3361,0.21385
100,40,0.05,0.1,0.58878,0.16984,0.13515,0.087528,0.22268,0.21386
100,40,0.5,0.1,0.58878,0.16984,1.3515,0.87528,2.2268,0.21386
100,40,0.04,0.1,0.58878,0.16984,0.10812,0.070023,0.17814,0.21386
100,40,0.02,0.1,0.58878,0.16984,0.05406,0.035011,0.089072,0.21386
100,40,0.2,0.1,0.58878,0.16984,0.5406,0.35011,0.89072,0.21386
100,40,0.03,0.1,0.58878,0.16984,0.081091,0.052517,0.13361,0.21386
100,40,0.075,0.1,0.58878,0.16984,0.20273,0.13129,0.33402,0.21388
100,40,0.04,0.075,0.57294,0.1309,0.11274,0.072955,0.1857,0.21424
100,40,0.01,0.075,0.57294,0.1309,0.028186,0.018239,0.046425,0.21426
100,40,0.1,0.075,0.57295,0.1309,0.28186,0.18239,0.46425,0.21426
100,40,0.3,0.075,0.57295,0.1309,0.84557,0.54717,1.3927,0.21426
100,40,0.2,0.075,0.57295,0.1309,0.56372,0.36478,0.92849,0.21426
100,40,0.02,0.075,0.57295,0.1309,0.056372,0.036478,0.092849,0.21426
100,40,0.5,0.075,0.57295,0.1309,1.4093,0.91194,2.3212,0.21427
100,40,0.05,0.075,0.57294,0.1309,0.14093,0.091193,0.23212,0.21427
100,40,0.03,0.075,0.57294,0.1309,0.084558,0.054716,0.13927,0.21427
100,40,0.075,0.075,0.57294,0.1309,0.2114,0.13679,0.34819,0.21428
100,40,0.01,0.05,0.55298,0.090419,0.029665,0.019096,0.048761,0.21675
100,40,0.075,0.05,0.55298,0.09042,0.22249,0.14322,0.3657,0.21676
100,40,0.3,0.05,0.55298,0.090419,0.88995,0.57287,1.4628,0.21676
100,40,0.03,0.05,0.55298,0.090419,0.088995,0.057287,0.14628,0.21676
100,40,0.02,0.05,0.55298,0.090419,0.05933,0.038191,0.097521,0.21676
100,40,0.2,0.05,0.55298,0.090419,0.5933,0.38191,0.97521,0.21676
100,40,0.04,0.05,0.55298,0.09042,0.11866,0.076382,0.19504,0.21677
100,40,0.1,0.05,0.55298,0.09042,0.29665,0.19095,0.48761,0.21677
100,40,0.05,0.05,0.55298,0.090419,0.14833,0.095477,0.2438,0.21679
100,40,0.5,0.05,0.55298,0.090419,1.4833,0.95477,2.438,0.21679
100,40,0.01,0.04,0.54298,0.073667,0.030415,0.019498,0.049914,0.21872
100,40,0.1,0.04,0.54298,0.073667,0.30415,0.19498,0.49914,0.21872
100,40,0.04,0.04,0.54298,0.073667,0.12166,0.077993,0.19965,0.21872
100,40,0.03,0.04,0.54298,0.073667,0.091246,0.058495,0.14974,0.21872
100,40,0.3,0.04,0.54298,0.073667,0.91246,0.58495,1.4974,0.21872
100,40,0.075,0.04,0.54298,0.073667,0.22812,0.14624,0.37435,0.21873
100,40,0.02,0.04,0.54298,0.073667,0.060831,0.038996,0.099827,0.21873
100,40,0.2,0.04,0.54298,0.073667,0.60831,0.38996,0.99827,0.21873
100,40,0.5,0.04,0.54298,0.073667,1.5208,0.97491,2.4957,0.21873
100,40,0.05,0.04,0.54298,0.073667,0.15208,0.097491,0.24957,0.21873
100,40,0.03,0.03,0.53095,0.056502,0.093983,0.059874,0.15386,0.22169
100,40,0.02,0.03,0.53095,0.056502,0.062655,0.039916,0.10257,0.22169
100,40,0.04,0.03,0.53095,0.056502,0.12531,0.079832,0.20514,0.22169
100,40,0.3,0.03,0.53095,0.056503,0.93984,0.59874,1.5386,0.2217
100,40,0.1,0.03,0.53095,0.056502,0.31328,0.19958,0.51286,0.2217
100,40,0.01,0.03,0.53095,0.056502,0.031328,0.019958,0.051286,0.2217
100,40,0.05,0.03,0.53095,0.056503,0.15664,0.099789,0.25643,0.2217
100,40,0.5,0.03,0.53095,0.056503,1.5664,0.99789,2.5643,0.2217
100,40,0.2,0.03,0.53095,0.056503,0.62656,0.39916,1.0257,0.2217
100,40,0.075,0.03,0.53095,0.056502,0.23496,0.14968,0.38464,0.22171
100,40,0.05,0.02,0.51543,0.038803,0.1626,0.10258,0.26518,0.22634
100,40,0.1,0.02,0.51543,0.038803,0.3252,0.20516,0.53036,0.22634
100,40,0.5,0.02,0.51543,0.038803,1.626,1.0258,2.6518,0.22634
100,40,0.075,0.02,0.51543,0.038803,0.2439,0.15387,0.39777,0.22634
100,40,0.01,0.02,0.51543,0.038803,0.03252,0.020516,0.053036,0.22634
100,40,0.3,0.02,0.51543,0.038803,0.97561,0.61547,1.5911,0.22635
100,40,0.04,0.02,0.51543,0.038803,0.13008,0.082062,0.21214,0.22635
